Frame,20230915_CodeDev_KNHS_34A:T1,20230915_CodeDev_KNHS_34A:T10,20230915_CodeDev_KNHS_34A:Sternum,20230915_CodeDev_KNHS_34A:Rnip,20230915_CodeDev_KNHS_34A:Lnip
Frame,T1X,T1Y,T1Z,T10X,T10Y,T10Z,SternumX,SternumY,SternumZ,RnipX,RnipY,RnipZ,LnipX,LnipY,LnipZ
805,874.9722,248.6448,1447.805,853.0861,248.3302,1183.947,997.3912,253.6718,1397.45,1056.508,161.2303,1220.744,1050.311,361.1914,1228.597
806,874.9666,248.6295,1447.797,853.0715,248.3243,1183.912,997.3968,253.6713,1397.441,1056.485,161.207,1220.73,1049.963,361.0833,1228.593
807,874.938,248.6262,1447.798,853.0462,248.3173,1183.904,997.396,253.6847,1397.439,1056.487,161.2333,1220.728,1049.963,361.094,1228.574
808,874.9208,248.6145,1447.785,853.0281,248.292,1183.903,997.3978,253.6947,1397.433,1056.481,161.2458,1220.717,1049.958,361.1001,1228.56
809,874.913,248.6059,1447.754,853.0236,248.2494,1183.86,997.387,253.7123,1397.418,1056.475,161.2654,1220.678,1049.907,361.1166,1228.527
810,874.8701,248.5634,1447.741,852.9987,248.2032,1183.825,997.3517,253.7197,1397.389,1056.453,161.2545,1220.674,1049.897,361.1027,1228.523
811,874.8562,248.5522,1447.736,853.0123,248.1813,1183.786,997.3871,253.7208,1397.43,1056.445,161.2738,1220.694,1049.872,361.127,1228.53
812,874.8264,248.5392,1447.723,852.9856,248.1672,1183.778,997.311,253.7441,1397.402,1056.444,161.2805,1220.696,1049.863,361.1305,1228.522
813,874.8124,248.5141,1447.714,852.9883,248.135,1183.768,997.3304,253.7139,1397.41,1056.437,161.2832,1220.688,1049.83,361.1345,1228.524
814,874.798,248.5133,1447.719,852.9853,248.1187,1183.745,997.2828,253.7272,1397.427,1056.417,161.2609,1220.694,1049.807,361.1096,1228.533
815,874.7871,248.4821,1447.726,852.9769,248.113,1183.761,997.2624,253.6997,1397.431,1056.398,161.2564,1220.706,1049.77,361.0753,1228.528
816,874.7672,248.4781,1447.725,852.9648,248.084,1183.767,997.246,253.6757,1397.429,1056.392,161.2118,1220.691,1049.752,361.0568,1228.524
817,874.747,248.4304,1447.712,852.9456,248.0702,1183.76,997.2581,253.6565,1397.429,1056.39,161.1927,1220.672,1049.725,361.0222,1228.501
818,874.7109,248.4186,1447.729,852.9329,248.0424,1183.755,997.1917,253.6065,1397.424,1056.381,161.1584,1220.685,1049.697,361.0092,1228.499
819,874.6894,248.4144,1447.73,852.8841,248.0568,1183.779,997.1241,253.5906,1397.38,1056.362,161.1461,1220.671,1049.656,360.9775,1228.491
820,874.6532,248.3754,1447.721,852.8792,248.0291,1183.765,997.1367,253.5714,1397.381,1056.353,161.1512,1220.635,1049.631,360.9921,1228.475
821,874.6431,248.353,1447.693,852.8912,248.0032,1183.72,997.1416,253.5896,1397.369,1056.336,161.1665,1220.615,1049.615,361.0144,1228.467
822,874.5992,248.3413,1447.682,852.8959,247.9813,1183.684,997.0491,253.6095,1397.305,1056.334,161.1851,1220.601,1049.608,361.0345,1228.469
823,874.5667,248.3295,1447.663,852.8563,247.9466,1183.642,997.0599,253.6091,1397.335,1056.313,161.2369,1220.583,1049.55,361.064,1228.458
824,874.5064,248.3086,1447.644,852.8135,247.9423,1183.615,997.022,253.6187,1397.318,1056.286,161.2318,1220.589,1049.504,361.0758,1228.453
825,874.4964,248.2801,1447.611,852.77,247.9121,1183.575,996.9858,253.5902,1397.323,1056.265,161.2387,1220.584,1049.473,361.0895,1228.456
826,874.4563,248.2737,1447.593,852.751,247.8699,1183.544,997.0122,253.5957,1397.333,1056.245,161.2392,1220.581,1049.437,361.0761,1228.47
827,874.4268,248.256,1447.584,852.7578,247.8501,1183.511,996.9722,253.5878,1397.321,1056.236,161.2152,1220.578,1049.397,361.0686,1228.484
828,874.3813,248.2045,1447.584,852.7352,247.8359,1183.512,996.898,253.548,1397.322,1056.202,161.2153,1220.587,1049.382,361.0586,1228.499
829,874.3553,248.2127,1447.594,852.7236,247.8363,1183.53,996.8255,253.5442,1397.302,1056.178,161.1808,1220.618,1049.36,361.0345,1228.521
830,874.3473,248.1882,1447.62,852.7076,247.8653,1183.571,996.8308,253.496,1397.362,1056.153,161.1596,1220.642,1049.337,361.0222,1228.528
831,874.3369,248.1905,1447.621,852.7005,247.8747,1183.599,996.7668,253.4615,1397.338,1056.121,161.1415,1220.637,1049.326,361.0001,1228.529
832,874.3202,248.1538,1447.644,852.7108,247.8736,1183.615,996.7299,253.4495,1397.328,1056.116,161.1382,1220.642,1049.552,361.0735,1228.54
833,874.2897,248.1414,1447.65,852.6884,247.8502,1183.612,996.7275,253.4293,1397.358,1056.11,161.1402,1220.636,1049.524,361.0732,1228.546
834,874.2513,248.1253,1447.657,852.68,247.833,1183.635,996.686,253.4696,1397.333,1056.089,161.1726,1220.64,1049.488,361.0722,1228.547
835,874.2204,248.1132,1447.665,852.6547,247.8272,1183.656,996.6921,253.4745,1397.35,1056.09,161.1787,1220.646,1049.464,361.0644,1228.551
836,874.2062,248.0936,1447.656,852.6356,247.8338,1183.631,996.6324,253.4634,1397.343,1056.065,161.186,1220.646,1049.439,361.0747,1228.559
837,874.1636,248.0853,1447.639,852.6042,247.7904,1183.574,996.575,253.4798,1397.326,1056.037,161.1811,1220.636,1049.398,361.0735,1228.558
838,874.1282,248.0769,1447.629,852.5913,247.8006,1183.531,996.5539,253.4854,1397.335,1056.019,161.1922,1220.642,1049.383,361.0952,1228.577
839,874.094,248.0818,1447.61,852.563,247.7805,1183.481,996.5377,253.4819,1397.33,1055.995,161.2296,1220.621,1049.383,361.1237,1228.583
840,874.0413,248.0653,1447.6,852.553,247.7648,1183.445,996.4705,253.5088,1397.329,1055.965,161.2151,1220.635,1049.366,361.1484,1228.602
841,874.0301,248.076,1447.589,852.5186,247.7519,1183.428,996.4517,253.514,1397.359,1055.935,161.2351,1220.644,1049.346,361.1557,1228.601
842,873.9816,248.0771,1447.576,852.5058,247.7637,1183.413,996.3755,253.481,1397.326,1055.911,161.2186,1220.649,1049.324,361.1508,1228.605
843,873.9855,248.0534,1447.542,852.478,247.7434,1183.436,996.3609,253.4739,1397.338,1055.883,161.1869,1220.641,1049.304,361.1261,1228.591
844,873.9277,248.0228,1447.551,852.4548,247.7431,1183.444,996.3792,253.4218,1397.356,1055.87,161.1644,1220.633,1049.29,361.0977,1228.592
845,873.9135,248.0387,1447.559,852.4489,247.7471,1183.444,996.2936,253.3891,1397.341,1055.839,161.1439,1220.635,1049.284,361.0839,1228.591
846,873.8897,247.9899,1447.573,852.4477,247.7372,1183.483,996.2499,253.3537,1397.341,1055.797,161.08,1220.646,1049.248,361.0629,1228.583
847,873.8713,247.9851,1447.581,852.4434,247.7591,1183.501,996.179,253.3309,1397.328,1055.76,161.08,1220.638,1049.226,361.0397,1228.579
848,873.838,247.9826,1447.592,852.4263,247.7622,1183.517,996.1769,253.3293,1397.333,1055.733,161.077,1220.634,1049.207,361.0535,1228.581
849,873.8211,247.981,1447.594,852.4271,247.736,1183.552,996.1796,253.3305,1397.334,1055.74,161.0933,1220.631,1049.203,361.0634,1228.576
850,873.7948,247.9515,1447.602,852.3981,247.7729,1183.523,996.1672,253.3957,1397.337,1055.731,161.1267,1220.647,1049.188,361.0846,1228.595
851,873.7335,247.9723,1447.605,852.3586,247.7524,1183.494,996.168,253.3987,1397.366,1055.71,161.1563,1220.636,1049.166,361.1024,1228.598
852,873.7082,247.9596,1447.597,852.3284,247.7273,1183.469,996.0909,253.4102,1397.352,1055.677,161.1756,1220.647,1049.133,361.1193,1228.614
853,873.6731,247.9478,1447.585,852.3098,247.7342,1183.413,996.0782,253.442,1397.376,1055.67,161.2031,1220.665,1049.111,361.1362,1228.63
854,873.6546,247.9675,1447.579,852.3102,247.7101,1183.391,996.0356,253.4791,1397.36,1055.661,161.2433,1220.66,1049.102,361.1584,1228.646
855,873.6352,247.9527,1447.57,852.2835,247.7,1183.367,996.0207,253.4718,1397.371,1055.653,161.2439,1220.668,1049.093,361.1591,1228.649
856,873.6119,247.9681,1447.567,852.277,247.6904,1183.351,995.9761,253.4852,1397.375,1055.642,161.2478,1220.691,1049.075,361.1794,1228.678
857,873.5878,247.9344,1447.558,852.2588,247.7085,1183.343,995.8929,253.4484,1397.383,1055.604,161.1949,1220.706,1049.037,361.1525,1228.671
858,873.5314,247.9339,1447.544,852.2254,247.7076,1183.331,995.6444,253.2943,1397.245,1055.552,161.1401,1220.7,1048.992,361.1009,1228.666
859,873.4681,247.9082,1447.543,852.2128,247.716,1183.334,995.7157,253.3293,1397.306,1055.506,161.1126,1220.695,1048.951,361.0808,1228.662
860,873.4327,247.897,1447.536,852.1983,247.7111,1183.353,995.7097,253.3022,1397.321,1055.491,161.1041,1220.671,1048.915,361.0606,1228.655
861,873.4296,247.9039,1447.528,852.1802,247.7117,1183.336,995.6904,253.2876,1397.309,1055.479,161.0808,1220.664,1048.886,361.0464,1228.638
862,873.3807,247.8805,1447.527,852.1434,247.7346,1183.358,995.6339,253.2825,1397.287,1055.425,161.0758,1220.641,1048.847,361.0395,1228.625
863,873.3708,247.8852,1447.521,852.1298,247.7341,1183.35,995.5964,253.274,1397.285,1055.383,161.0888,1220.642,1048.788,361.0331,1228.616
864,873.3265,247.8704,1447.53,852.1248,247.7436,1183.341,995.5479,253.2803,1397.275,1055.353,161.1009,1220.624,1048.758,361.0422,1228.616
865,873.3033,247.8692,1447.526,852.0854,247.7265,1183.319,995.5866,253.3136,1397.296,1055.348,161.1268,1220.627,1048.748,361.0764,1228.609
866,873.2821,247.9024,1447.506,852.0513,247.7289,1183.272,995.5095,253.3813,1397.235,1055.328,161.1886,1220.61,1048.73,361.1296,1228.607
867,873.2534,247.9158,1447.496,852.0278,247.7368,1183.223,995.5627,253.3965,1397.272,1055.331,161.2442,1220.597,1048.724,361.1564,1228.611
868,873.2073,247.9091,1447.495,851.9865,247.7274,1183.216,995.5876,253.4073,1397.307,1055.32,161.2599,1220.614,1048.686,361.1762,1228.607
869,873.173,247.9027,1447.497,851.9534,247.7119,1183.195,995.5462,253.3965,1397.314,1055.265,161.2635,1220.613,1048.641,361.1787,1228.606
870,873.1569,247.9295,1447.492,851.9151,247.7141,1183.195,995.4364,253.3983,1397.287,1055.224,161.2466,1220.618,1048.292,361.0426,1228.605
871,873.157,247.9181,1447.487,851.8918,247.7216,1183.194,995.5009,253.3811,1397.357,1055.214,161.2317,1220.625,1048.285,361.0363,1228.611
872,873.1235,247.8999,1447.503,851.8836,247.7026,1183.198,995.4869,253.3506,1397.36,1055.184,161.2026,1220.623,1048.251,361.0281,1228.618
873,873.0923,247.8816,1447.502,851.8619,247.7149,1183.235,995.4394,253.3248,1397.362,1055.133,161.143,1220.614,1048.22,360.9872,1228.604
874,873.0451,247.8619,1447.542,851.8508,247.7496,1183.272,995.2798,253.2627,1397.34,1055.05,161.095,1220.63,1048.149,360.9594,1228.607
875,873.0074,247.8608,1447.534,851.8263,247.7284,1183.268,995.2247,253.2541,1397.339,1055.007,161.086,1220.634,1048.101,360.9377,1228.598
876,872.9591,247.8564,1447.53,851.7706,247.741,1183.27,995.2453,253.2482,1397.333,1054.988,161.0944,1220.611,1048.083,360.9428,1228.579
877,872.9264,247.8507,1447.516,851.7422,247.723,1183.249,995.2092,253.2889,1397.295,1054.969,161.1246,1220.588,1048.059,360.9661,1228.566
878,872.9124,247.8654,1447.507,851.71,247.7223,1183.255,995.218,253.29,1397.308,1054.952,161.1638,1220.571,1048.047,360.9948,1228.567
879,872.8679,247.8859,1447.513,851.6736,247.7139,1183.218,995.1601,253.3051,1397.292,1054.914,161.16,1220.581,1047.983,361.0108,1228.572
880,872.8245,247.8651,1447.492,851.6454,247.7104,1183.182,995.0751,253.3302,1397.266,1054.873,161.185,1220.567,1047.932,361.0167,1228.578
881,872.789,247.8813,1447.468,851.6016,247.7076,1183.152,995.0414,253.3494,1397.226,1054.841,161.2106,1220.552,1047.892,361.0311,1228.578
882,872.7431,247.8838,1447.465,851.5927,247.6854,1183.117,995.0219,253.3733,1397.229,1054.825,161.2326,1220.536,1047.864,361.06,1228.581
883,872.7248,247.8853,1447.459,851.5389,247.6746,1183.108,994.7936,253.3306,1397.089,1054.797,161.2455,1220.547,1047.827,361.0584,1228.589
884,872.6848,247.878,1447.447,851.4708,247.6509,1183.118,994.9167,253.3573,1397.189,1054.752,161.2144,1220.55,1047.777,361.0552,1228.583
885,872.6492,247.8682,1447.444,851.4352,247.6943,1183.138,994.673,253.2888,1397.082,1054.697,161.2251,1220.546,1047.741,361.0351,1228.594
886,872.6235,247.8557,1447.458,851.4035,247.6879,1183.155,994.634,253.2745,1397.085,1054.664,161.2011,1220.552,1047.945,361.1051,1228.582
887,872.5882,247.84,1447.482,851.3724,247.6755,1183.179,994.6241,253.2655,1397.101,1054.631,161.1776,1220.543,1047.915,361.0936,1228.59
888,872.5787,247.8295,1447.497,851.3568,247.7123,1183.229,994.5707,253.2179,1397.097,1054.583,161.1521,1220.553,1047.865,361.071,1228.593
889,872.567,247.8555,1447.513,851.3438,247.7003,1183.267,994.6664,253.2756,1397.195,1054.535,161.1239,1220.561,1047.836,361.0579,1228.588
890,872.5224,247.854,1447.531,851.3094,247.7195,1183.28,994.647,253.2651,1397.227,1054.494,161.1401,1220.563,1047.808,361.0545,1228.595
891,872.4958,247.8321,1447.543,851.2857,247.713,1183.28,994.4197,253.2093,1397.115,1054.446,161.1251,1220.578,1047.763,361.0748,1228.59
892,872.4628,247.8463,1447.529,851.2568,247.7146,1183.253,994.3578,253.2129,1397.098,1054.391,161.1399,1220.569,1047.718,361.0696,1228.58
893,872.403,247.8527,1447.535,851.1979,247.6861,1183.259,994.2957,253.2623,1397.072,1054.355,161.1743,1220.551,1047.674,361.1051,1228.589
894,872.3445,247.8551,1447.539,851.1566,247.6801,1183.223,994.2841,253.284,1397.075,1054.34,161.2077,1220.54,1047.649,361.1311,1228.582
895,872.3061,247.8654,1447.514,851.0923,247.685,1183.166,994.2942,253.3302,1397.091,1054.307,161.2261,1220.541,1047.61,361.1502,1228.578
896,872.2776,247.8652,1447.504,851.0438,247.6772,1183.148,994.2352,253.3613,1397.067,1054.255,161.2643,1220.522,1047.579,361.1648,1228.583
897,872.2544,247.861,1447.502,851.0271,247.6551,1183.15,994.2335,253.3541,1397.098,1054.227,161.2722,1220.534,1047.545,361.18,1228.592
898,872.2288,247.8692,1447.482,850.9711,247.6413,1183.133,994.1971,253.3388,1397.072,1054.192,161.2489,1220.53,1047.532,361.1855,1228.572
899,872.1733,247.8352,1447.465,850.9349,247.634,1183.12,994.15,253.3201,1397.067,1054.132,161.2357,1220.511,1047.486,361.1524,1228.571
900,872.1327,247.8288,1447.493,850.881,247.653,1183.157,994.0757,253.2992,1397.062,1054.095,161.2114,1220.501,1047.434,361.1277,1228.557
901,872.0892,247.8449,1447.498,850.8512,247.6635,1183.172,994.0323,253.2652,1397.071,1054.033,161.1873,1220.502,1047.385,361.0957,1228.548
902,872.0305,247.8403,1447.519,850.7881,247.6472,1183.212,993.9607,253.237,1397.034,1053.977,161.1373,1220.497,1047.324,361.0576,1228.537
903,871.9736,247.8311,1447.522,850.7267,247.6655,1183.238,993.8836,253.2086,1397.026,1053.899,161.1116,1220.48,1047.227,361.0095,1228.524
904,871.9538,247.8221,1447.535,850.691,247.6594,1183.268,993.9018,253.1893,1397.062,1053.856,161.1071,1220.493,1046.885,360.9196,1228.536
905,871.9062,247.8239,1447.552,850.6629,247.6915,1183.262,993.7789,253.2187,1397.036,1053.82,161.1273,1220.479,1046.845,360.9177,1228.531
906,871.8529,247.8318,1447.553,850.6043,247.6801,1183.253,993.7888,253.2091,1397.042,1053.771,161.1471,1220.474,1046.792,360.9296,1228.522
907,871.8212,247.8557,1447.544,850.5637,247.6875,1183.214,993.7186,253.2453,1397.021,1053.71,161.1781,1220.472,1046.739,360.9536,1228.513
908,871.7715,247.8619,1447.54,850.5377,247.6722,1183.204,993.7036,253.2876,1397.043,1053.679,161.2191,1220.467,1046.696,360.9941,1228.498
909,871.7304,247.8835,1447.518,850.481,247.651,1183.148,993.8381,253.3868,1397.159,1053.635,161.2471,1220.461,1046.662,361.0282,1228.485
910,871.6785,247.8673,1447.502,850.4166,247.6395,1183.119,993.787,253.4203,1397.117,1053.619,161.2902,1220.452,1046.618,361.0369,1228.481
911,871.6442,247.8835,1447.497,850.3698,247.643,1183.115,993.6308,253.3777,1397.038,1053.576,161.3023,1220.447,1046.567,361.0285,1228.468
912,871.6115,247.8572,1447.488,850.3239,247.6468,1183.112,993.5209,253.3497,1397.018,1053.515,161.2757,1220.448,1046.77,361.1247,1228.476
913,871.571,247.86,1447.502,850.2677,247.6341,1183.129,993.4719,253.337,1397.037,1053.461,161.251,1220.471,1046.453,361.0119,1228.472
914,871.5467,247.8795,1447.516,850.243,247.6512,1183.151,993.4272,253.3244,1397.048,1053.422,161.2453,1220.476,1046.418,361.0044,1228.477
915,871.494,247.8751,1447.532,850.207,247.6755,1183.154,993.3951,253.3009,1397.057,1053.366,161.2219,1220.468,1046.373,360.9914,1228.49
916,871.4744,247.8655,1447.531,850.15,247.7023,1183.179,993.3021,253.2594,1397.025,1053.302,161.2002,1220.449,1046.319,360.9775,1228.486
917,871.4089,247.8734,1447.534,850.1022,247.7072,1183.194,993.2272,253.2077,1397.037,1053.22,161.1465,1220.448,1046.492,361.0366,1228.473
918,871.3682,247.8813,1447.543,850.068,247.7155,1183.193,993.3141,253.2701,1397.136,1053.151,161.1342,1220.448,1046.424,361.0116,1228.457
919,871.3088,247.8614,1447.536,849.9731,247.744,1183.224,993.2399,253.2939,1397.084,1053.102,161.1452,1220.426,1046.374,361.0099,1228.442
920,871.2299,247.87,1447.521,849.9175,247.736,1183.2,993.016,253.2323,1396.956,1053.049,161.1535,1220.397,1046.311,361.0203,1228.436
921,871.1607,247.856,1447.511,849.8484,247.719,1183.173,992.9417,253.2417,1396.945,1052.984,161.1488,1220.391,1046.261,361.0167,1228.441
922,871.1086,247.8497,1447.518,849.8098,247.7101,1183.149,992.9218,253.2643,1396.96,1052.94,161.1665,1220.4,1046.213,361.0506,1228.438
923,871.0537,247.8659,1447.501,849.7696,247.7175,1183.124,992.8333,253.306,1396.93,1052.886,161.2227,1220.392,1046.162,361.0909,1228.428
924,871.0021,247.8768,1447.499,849.723,247.7009,1183.097,992.805,253.3455,1396.938,1052.843,161.2791,1220.384,1046.132,361.1466,1228.427
925,870.9669,247.873,1447.513,849.6709,247.709,1183.097,992.7711,253.3811,1396.952,1052.82,161.3098,1220.396,1046.101,361.1905,1228.438
926,870.925,247.8831,1447.524,849.6243,247.6973,1183.106,992.7044,253.4081,1396.943,1052.758,161.3317,1220.387,1046.055,361.1889,1228.427
927,870.8599,247.8884,1447.513,849.5506,247.7021,1183.126,992.6828,253.3805,1396.985,1052.722,161.3249,1220.39,1046,361.2054,1228.428
928,870.8093,247.8847,1447.545,849.502,247.6947,1183.139,992.626,253.3673,1396.979,1052.672,161.3236,1220.399,1045.955,361.1766,1228.453
929,870.7843,247.8712,1447.568,849.4584,247.7059,1183.174,992.575,253.3443,1397.008,1052.606,161.2685,1220.42,1045.893,361.1465,1228.472
930,870.7333,247.8769,1447.587,849.415,247.7226,1183.23,992.7002,253.3367,1397.115,1052.537,161.2273,1220.421,1045.854,361.1242,1228.467
931,870.6934,247.87,1447.583,849.3644,247.7666,1183.215,992.6074,253.3179,1397.118,1052.447,161.1859,1220.416,1045.454,360.9672,1228.456
932,870.6424,247.8871,1447.588,849.3128,247.7714,1183.22,992.5075,253.2741,1397.101,1052.363,161.1472,1220.424,1045.389,360.9456,1228.474
933,870.5833,247.8744,1447.593,849.2521,247.769,1183.205,992.4448,253.2737,1397.094,1052.3,161.1261,1220.422,1045.317,360.9168,1228.476
934,870.5041,247.8747,1447.577,849.2012,247.7734,1183.186,992.42,253.289,1397.09,1052.242,161.1377,1220.394,1045.235,360.9328,1228.454
935,870.4471,247.8752,1447.553,849.1013,247.7556,1183.177,992.3583,253.3238,1397.091,1052.167,161.18,1220.386,1045.158,360.945,1228.448
936,870.396,247.8766,1447.535,849.0328,247.7545,1183.119,992.4181,253.372,1397.127,1052.116,161.2115,1220.379,1045.086,360.9746,1228.434
937,870.3398,247.8752,1447.528,848.9626,247.7425,1183.105,992.3591,253.4086,1397.104,1052.074,161.2699,1220.358,1045.049,360.9991,1228.419
938,870.2805,247.8761,1447.521,848.8799,247.7108,1183.087,992.3397,253.4174,1397.118,1051.993,161.2877,1220.334,1044.998,361.039,1228.424
939,870.2453,247.8846,1447.525,848.8112,247.7115,1183.08,992.274,253.4326,1397.099,1051.914,161.3123,1220.33,1044.955,361.0666,1228.428
940,870.1986,247.8806,1447.549,848.7849,247.7258,1183.092,992.2331,253.4321,1397.097,1051.851,161.3344,1220.329,1044.915,361.1039,1228.428
941,870.1691,247.9041,1447.559,848.7267,247.7302,1183.122,992.1796,253.4205,1397.125,1051.791,161.3362,1220.324,1044.885,361.1124,1228.416
942,870.1163,247.9207,1447.562,848.6489,247.7567,1183.145,992.1744,253.4403,1397.151,1051.708,161.3611,1220.304,1044.837,361.126,1228.417
943,870.1149,247.9191,1447.565,848.5888,247.7628,1183.158,992.1301,253.4205,1397.15,1051.625,161.3467,1220.301,1044.786,361.1199,1228.401
944,870.0707,247.9067,1447.585,848.5435,247.7759,1183.205,992.0472,253.3996,1397.111,1051.575,161.3207,1220.292,1044.737,361.0889,1228.379
945,870.0267,247.8863,1447.597,848.4826,247.7647,1183.234,991.9849,253.3664,1397.106,1051.489,161.2854,1220.277,1044.91,361.1475,1228.385
946,869.9553,247.871,1447.617,848.412,247.7744,1183.245,991.8989,253.3075,1397.095,1051.39,161.2549,1220.291,1044.824,361.1129,1228.403
947,869.9164,247.8661,1447.624,848.3849,247.7999,1183.249,991.876,253.2848,1397.114,1051.312,161.2299,1220.298,1044.742,361.1015,1228.395
948,869.8669,247.8516,1447.631,848.335,247.7947,1183.221,991.811,253.2558,1397.091,1051.241,161.2489,1220.283,1044.682,361.1043,1228.398
949,869.7783,247.8412,1447.618,848.2889,247.7581,1183.177,991.6976,253.2812,1397.067,1051.163,161.2502,1220.268,1044.585,361.1236,1228.39
950,869.7366,247.8786,1447.616,848.2308,247.77,1183.139,991.6393,253.3584,1397.081,1051.095,161.3107,1220.264,1044.537,361.1742,1228.392
951,869.6871,247.8875,1447.613,848.147,247.7386,1183.094,991.6319,253.4542,1397.083,1051.073,161.4066,1220.257,1044.502,361.2401,1228.371
